city,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,floors,waterfront,view,condition,yr_built,yr_renovated,was_renovated,date,price
Seattle,4,2.75,1240,3867,800,440,1.0,0,0,3,1987,0,0,2014-05-29,400000.0
Newcastle,4,3.5,4140,13392,4140,0,2.0,0,0,3,2000,0,0,2014-05-29,950000.0
Seattle,4,2.0,2240,7725,1120,1120,1.0,0,0,5,1956,0,0,2014-05-29,450000.0
Seattle,3,2.0,1480,5000,750,730,1.0,0,0,4,1928,0,0,2014-05-29,595000.0
Renton,3,2.25,2270,8876,1380,890,1.0,0,0,3,1977,0,0,2014-05-29,332000.0
Seattle,3,1.0,1250,6250,1030,220,1.0,0,0,2,1949,0,0,2014-05-29,155000.0
Kenmore,5,2.0,1930,9747,1020,910,1.0,0,0,4,1962,0,0,2014-05-29,400000.0
Renton,4,1.75,1700,7800,1120,580,1.0,0,0,5,1981,0,0,2014-05-29,349000.0
Seattle,3,1.0,1590,6420,1590,0,1.0,0,0,3,1944,0,0,2014-05-29,529000.0
Kirkland,5,1.75,1880,10000,960,920,1.0,0,0,3,1963,0,0,2014-05-29,405000.0
Seattle,4,1.75,1640,4240,920,720,1.0,0,0,5,1921,0,0,2014-05-29,635200.0
Seattle,3,1.5,2600,5085,1400,1200,1.0,0,0,4,1940,0,0,2014-05-29,540000.0
Seattle,2,1.0,710,1173,710,0,2.0,0,0,4,1943,0,0,2014-05-29,402000.0
Mercer Island,6,4.25,6980,15682,5330,1650,3.0,0,4,4,1999,0,0,2014-05-29,3100000.0
Seattle,3,1.5,1460,5040,1100,360,1.0,0,0,3,1971,0,0,2014-05-29,329932.0
Federal Way,3,2.5,2080,9827,2080,0,2.0,0,0,3,1989,0,0,2014-05-29,300000.0
Duvall,5,2.5,2630,9216,2630,0,2.0,0,0,3,2003,0,0,2014-05-29,525000.0
Medina,4,3.25,4430,21000,4430,0,2.0,0,0,3,1952,2007,1,2014-05-29,2750000.0
Newcastle,4,2.5,2760,6850,2760,0,2.0,0,0,3,1999,0,0,2014-05-29,602500.0
Kenmore,4,2.0,1670,12056,1670,0,1.0,0,0,3,1955,0,0,2014-05-29,400000.0
Seattle,4,1.75,1990,4725,1190,800,1.5,0,0,4,1944,0,0,2014-05-29,445000.0
Des Moines,3,3.0,2600,5238,1890,710,1.5,0,3,3,1989,0,0,2014-05-29,525000.0
Seattle,2,1.0,1320,1824,1320,0,1.5,0,0,4,1909,0,0,2014-05-29,395000.0
Seattle,3,1.5,2240,3800,1370,870,2.0,0,0,3,1929,0,0,2014-05-29,510000.0
Bellevue,4,2.25,1960,8680,1290,670,1.0,0,0,4,1959,0,0,2014-05-29,723000.0
Maple Valley,3,2.0,2590,108900,1980,610,2.0,0,0,3,1988,0,0,2014-05-29,503000.0
Sammamish,4,2.75,2620,6707,2620,0,2.0,0,0,3,2000,0,0,2014-05-29,672500.0
Bellevue,3,2.5,2770,9136,2770,0,2.0,0,0,3,1991,0,0,2014-05-29,860000.0
Kirkland,3,1.0,2110,10005,1110,1000,1.0,0,0,5,1924,0,0,2014-05-29,475300.0
Renton,4,2.5,2290,4539,2290,0,2.0,0,0,3,2001,0,0,2014-05-29,295000.0
Seattle,4,4.25,4960,6000,3680,1280,2.5,0,0,3,1909,2003,1,2014-05-29,1425000.0
SeaTac,2,1.0,1110,26051,1110,0,1.0,0,0,3,1951,0,0,2014-05-29,250000.0
Snoqualmie,4,2.75,3310,6166,3310,0,2.0,0,0,3,2008,0,0,2014-05-29,658000.0
Tukwila,2,1.0,900,8580,900,0,1.0,0,0,3,1918,0,0,2014-05-29,83000.0
Seattle,3,1.75,1940,7313,1440,500,1.0,0,1,4,1960,0,0,2014-05-29,685000.0
Des Moines,3,1.75,1590,7617,1590,0,2.0,0,0,3,1986,0,0,2014-05-29,210000.0
Snoqualmie,3,2.5,2930,6050,2930,0,2.0,0,0,3,2008,0,0,2014-05-29,650880.0
Seattle,4,2.5,2040,22653,2040,0,2.0,0,0,3,2011,0,0,2014-05-29,350000.0
Seattle,2,2.25,1000,905,1000,0,3.0,0,0,3,2006,0,0,2014-05-29,305000.0
Seattle,3,3.25,1730,1229,1320,410,2.0,0,2,3,2008,0,0,2014-05-29,645000.0
Seattle,3,1.0,1220,4800,1220,0,1.0,0,0,3,1901,0,0,2014-05-30,385000.0
Bellevue,3,2.25,3060,12095,3060,0,2.0,0,0,3,1983,0,0,2014-05-30,860000.0
Covington,4,2.5,2910,5000,2910,0,2.0,0,0,3,2002,0,0,2014-05-30,395000.0
Burien,3,1.75,1050,5850,1050,0,1.0,0,0,3,1980,0,0,2014-05-30,260000.0
Algona,3,2.0,1560,7352,1560,0,1.0,0,0,3,1992,0,0,2014-05-30,196440.0
Seattle,3,1.75,1680,3000,840,840,1.0,0,2,4,1900,0,0,2014-05-30,425000.0
Clyde Hill,4,3.25,4140,20734,3300,840,1.0,0,1,3,1977,2005,1,2014-05-30,2400000.0
Seattle,3,2.0,1550,8509,1150,400,1.0,0,0,3,1959,0,0,2014-05-30,369000.0
Bellevue,6,2.75,5700,20000,2850,2850,1.0,0,4,4,1977,0,0,2014-05-30,1385000.0
Renton,3,2.5,2200,7278,2200,0,2.0,0,0,3,1990,0,0,2014-05-30,349900.0
Seattle,2,2.5,1740,2500,1210,530,2.0,0,2,3,1994,0,0,2014-05-30,650000.0
Seattle,3,1.0,1210,9525,1210,0,1.0,0,0,3,1955,0,0,2014-05-30,299950.0
Federal Way,4,3.25,4240,25639,3550,690,2.0,0,3,3,1989,0,0,2014-05-30,625000.0
Auburn,3,2.25,1590,11745,1090,500,1.0,0,0,3,1978,0,0,2014-05-30,190000.0
Seattle,4,1.75,3420,7200,1770,1650,1.0,0,3,5,1947,0,0,2014-05-30,715000.0
Seattle,4,2.5,3190,11375,2210,980,1.0,0,0,5,1946,0,0,2014-05-30,659000.0
Seattle,3,1.75,1920,5405,960,960,1.0,0,2,4,1947,0,0,2014-05-30,490000.0
Redmond,2,1.75,1340,4664,1340,0,1.0,0,0,3,2004,0,0,2014-05-30,415000.0
Seattle,3,1.75,1700,8400,1460,240,1.0,0,0,3,1947,0,0,2014-05-30,750000.0
Seattle,4,2.5,2310,3570,1490,820,1.5,0,0,3,1927,2014,1,2014-05-30,700000.0
North Bend,3,1.75,1510,44000,1240,270,1.0,0,0,3,1989,0,0,2014-05-30,425000.0
Sammamish,3,2.5,2670,10082,2670,0,1.0,0,0,3,1987,0,0,2014-05-30,642000.0
Bellevue,4,2.25,2060,8470,1440,620,1.0,0,0,3,1983,0,0,2014-05-30,655000.0
Seattle,3,2.5,2090,6000,2090,0,1.5,0,0,4,1928,0,0,2014-05-30,1365000.0
Bothell,5,2.5,3090,23265,2990,100,1.0,0,0,3,1957,0,0,2014-05-30,458000.0
Seattle,2,2.5,1240,1546,1240,0,2.0,0,0,3,2007,0,0,2014-05-30,330000.0
Kenmore,3,2.5,1860,3690,1860,0,2.0,0,0,3,2000,0,0,2014-05-30,384950.0
Seattle,3,1.5,2000,7350,2000,0,1.0,0,0,3,1953,0,0,2014-05-30,560000.0
Mercer Island,4,1.75,2500,92347,1500,1000,1.0,0,0,4,1970,0,0,2014-05-30,950000.0
Woodinville,4,2.25,1820,20349,1340,480,1.0,0,0,5,1977,0,0,2014-05-30,465000.0
Kirkland,3,2.25,1820,8058,1260,560,1.0,0,0,3,1974,0,0,2014-05-30,425000.0
Seattle,3,2.0,1060,5750,1060,0,1.0,0,0,3,1981,0,0,2014-05-30,315000.0
Sammamish,3,2.5,1950,9906,1950,0,2.0,0,0,3,1988,0,0,2014-05-30,530000.0
Seattle,2,1.0,940,4800,940,0,1.0,0,0,4,1911,1955,1,2014-05-30,399000.0
Des Moines,2,1.5,1220,3568,1220,0,1.5,0,0,4,1976,0,0,2014-05-30,168000.0
Bellevue,5,3.5,4180,17935,4180,0,2.0,0,0,3,2004,0,0,2014-05-30,1886700.0
Woodinville,3,1.0,1200,9800,1200,0,1.0,0,0,4,1971,0,0,2014-05-30,374000.0
Seattle,5,3.75,3990,18897,3090,900,2.0,0,0,3,1937,2010,1,2014-05-30,740000.0
Seattle,2,1.0,1880,7560,940,940,1.0,0,0,3,1919,0,0,2014-05-30,280000.0
Kent,4,2.5,2280,7200,2280,0,2.0,0,0,3,1994,0,0,2014-05-30,322000.0
Bellevue,3,1.75,2580,11000,1290,1290,1.0,0,0,4,1951,0,0,2014-05-30,459900.0
Seattle,4,2.75,2600,4674,1560,1040,1.0,0,0,3,1976,0,0,2014-05-30,750000.0
Mercer Island,4,2.5,3150,13700,3150,0,2.0,0,0,4,1966,0,0,2014-05-30,1256500.0
Medina,4,3.5,5550,28078,3350,2200,2.0,0,2,4,2000,0,0,2014-05-30,3710000.0
Seattle,5,2.75,2220,4000,1230,990,1.0,0,0,3,1973,0,0,2014-05-30,427000.0
Vashon,2,2.25,1730,31491,1730,0,2.0,1,2,4,1947,1988,1,2014-05-30,800000.0
Seattle,4,3.0,2840,4120,2060,780,1.5,0,0,4,1931,0,0,2014-05-30,735000.0
Issaquah,4,2.5,2560,8780,2560,0,2.0,0,0,3,1992,0,0,2014-05-30,642000.0
Seattle,3,2.0,1330,6000,630,700,1.0,0,0,4,1900,0,0,2014-05-30,240000.0
Seattle,2,1.0,1890,5202,1890,0,1.5,0,0,4,1909,0,0,2014-05-30,645500.0
Issaquah,7,4.5,4290,37607,4290,0,1.5,0,0,5,1982,0,0,2014-05-30,840000.0
Redmond,2,2.0,1540,54450,1540,0,2.0,0,0,3,1983,0,0,2014-05-30,475000.0
Sammamish,4,2.0,2340,50233,1170,1170,1.0,0,0,4,1966,0,0,2014-05-30,568000.0
Seattle,3,1.75,2180,10230,1090,1090,1.0,0,0,4,1961,0,0,2014-05-30,325000.0
Kirkland,3,2.5,2780,11964,2780,0,2.0,0,0,3,2009,0,0,2014-05-30,825500.0
North Bend,4,2.75,2620,6019,2620,0,2.0,0,0,3,2013,0,0,2014-05-30,499431.0
Seattle,4,3.5,3760,5000,2860,900,2.0,0,0,3,2014,0,0,2014-05-30,919204.0
Snoqualmie,4,2.5,2720,4738,2720,0,2.0,0,0,3,2012,0,0,2014-05-30,545000.0
Sammamish,3,2.25,2675,40910,2675,0,2.0,0,0,3,1984,0,0,2014-05-31,660000.0
Sammamish,5,2.75,2080,13189,2080,0,2.0,0,0,3,1987,0,0,2014-05-31,538888.0
Redmond,3,2.5,2460,12028,2460,0,2.0,0,0,3,1996,0,0,2014-05-31,693000.0
Renton,3,2.5,1960,3480,1960,0,2.0,0,0,3,2004,0,0,2014-05-31,289950.0
Woodinville,4,2.5,2550,6256,2550,0,2.0,0,0,3,1992,0,0,2014-05-31,587000.0
Seattle,3,2.25,1760,1146,1760,0,3.0,0,0,3,2014,0,0,2014-05-31,615000.0
Kirkland,3,1.75,1620,7330,1090,530,1.0,0,0,4,1974,0,0,2014-06-01,459000.0
Des Moines,3,1.75,1790,12000,1040,750,1.0,0,0,3,1960,0,0,2014-06-01,243000.0
Seattle,4,3.5,3480,7232,2580,900,2.0,0,0,3,1926,2010,1,2014-06-01,1505000.0
Sammamish,4,1.75,2780,9900,2780,0,2.0,0,0,4,1978,0,0,2014-06-01,660000.0
Bellevue,5,3.0,3640,8239,2540,1100,2.0,0,3,3,1982,0,0,2014-06-01,1595000.0
Seattle,1,1.0,750,4000,750,0,1.0,0,0,3,1918,0,0,2014-06-01,250000.0
Seattle,3,1.0,960,6634,960,0,1.0,0,0,3,1952,0,0,2014-06-02,315000.0
Seattle,3,1.5,2030,8880,1330,700,1.0,0,0,3,1963,0,0,2014-06-02,404000.0
Woodinville,3,2.75,2930,5569,1860,1070,1.0,0,0,3,2004,0,0,2014-06-02,559900.0
Seattle,2,2.5,1380,1073,1140,240,2.0,0,0,3,2011,0,0,2014-06-02,285000.0
Seattle,3,2.0,1720,5525,960,760,1.0,0,2,5,1941,0,0,2014-06-02,500000.0
Seattle,2,1.0,1210,4800,1060,150,1.0,0,0,3,1950,0,0,2014-06-02,380000.0
Seattle,3,1.0,950,4250,950,0,1.5,0,0,5,1948,0,0,2014-06-02,469000.0
Seattle,2,1.75,1710,4234,1330,380,2.0,0,0,3,1920,1979,1,2014-06-02,405000.0
Preston,2,2.0,1410,12282,1410,0,1.5,0,0,5,1909,1988,1,2014-06-02,439900.0
Maple Valley,4,2.5,2910,7631,2910,0,2.0,0,2,3,2006,0,0,2014-06-02,525000.0
Issaquah,4,2.5,2220,7064,2220,0,2.0,0,0,3,1988,0,0,2014-06-02,580000.0
Mercer Island,5,3.25,3160,13238,3160,0,2.0,0,0,5,1972,0,0,2014-06-02,1250000.0
Maple Valley,3,2.0,1380,4500,1380,0,1.0,0,0,3,2008,0,0,2014-06-02,275000.0
Seattle,3,2.0,1760,5000,960,800,1.0,0,0,5,1920,0,0,2014-06-02,629000.0
Seattle,1,1.0,730,3000,730,0,1.0,0,0,3,1911,0,0,2014-06-02,395000.0
Seattle,4,2.5,2460,5000,1620,840,2.0,0,0,5,1938,0,0,2014-06-02,965000.0
Seattle,3,1.75,2160,6272,1390,770,1.0,0,0,4,1960,0,0,2014-06-02,820000.0
Seattle,4,2.25,1990,4600,1420,570,1.5,0,2,4,1932,0,0,2014-06-02,661000.0
Vashon,3,3.0,3740,39640,3740,0,2.0,0,2,3,1991,0,0,2014-06-02,789000.0
Sammamish,4,2.5,2710,5500,2710,0,2.0,0,0,3,1999,0,0,2014-06-02,668500.0
Auburn,3,2.5,2680,7836,2680,0,2.0,0,0,3,1990,2009,1,2014-06-02,350000.0
Kent,4,2.0,1850,7560,1540,310,1.0,0,0,4,1978,0,0,2014-06-02,250000.0
Snoqualmie,4,2.5,3190,7869,3190,0,2.0,0,2,3,2001,0,0,2014-06-02,725995.0
Bellevue,3,2.5,2730,5832,2730,0,2.0,0,0,3,1998,0,0,2014-06-02,1000000.0
Seattle,3,1.5,1840,9990,1840,0,2.0,0,0,5,1961,0,0,2014-06-02,686000.0
Sammamish,4,2.5,2720,10000,2720,0,2.0,0,0,3,1987,0,0,2014-06-02,665000.0
Bellevue,4,3.5,4370,8510,3610,760,2.0,0,1,3,2003,0,0,2014-06-02,1965221.0
Issaquah,3,2.5,2290,3475,2290,0,2.0,0,0,3,2006,0,0,2014-06-02,653000.0
Seattle,2,1.0,990,4802,990,0,1.0,0,0,3,1947,0,0,2014-06-02,430000.0
Issaquah,2,1.5,1140,2980,1140,0,2.0,0,0,3,1988,0,0,2014-06-02,305000.0
Seattle,4,1.5,1840,4337,1840,0,2.0,0,0,4,1917,0,0,2014-06-02,809000.0
Seattle,2,1.0,1110,6800,1000,110,1.0,0,0,5,1947,0,0,2014-06-02,440150.0
Redmond,4,2.5,2150,9070,2150,0,2.0,0,0,4,1985,0,0,2014-06-02,615000.0
Kirkland,3,2.5,2230,5750,2230,0,2.0,0,0,3,2003,0,0,2014-06-02,1035000.0
Seattle,2,1.0,1170,6000,970,200,1.0,0,0,4,1941,0,0,2014-06-02,455000.0
Seattle,3,2.5,1960,7200,980,980,1.0,0,0,4,1940,0,0,2014-06-02,635000.0
Redmond,3,2.25,2610,9002,2610,0,2.0,0,0,3,1988,0,0,2014-06-02,675000.0
Kent,3,2.25,2130,8721,1570,560,1.0,0,0,3,1987,0,0,2014-06-02,316000.0
Bellevue,3,2.25,3020,43560,2720,300,2.0,0,0,3,1969,0,0,2014-06-02,955000.0
Seattle,3,1.75,1670,5400,1670,0,2.0,0,0,5,1912,0,0,2014-06-02,985000.0
Seattle,3,1.75,1890,7004,1290,600,1.0,0,0,3,1965,0,0,2014-06-02,465500.0
Shoreline,3,1.0,950,13475,950,0,1.0,0,0,3,1950,0,0,2014-06-02,305000.0
Bellevue,4,2.5,2430,14400,1670,760,1.0,0,0,5,1963,0,0,2014-06-02,645000.0
Seattle,4,2.0,2360,6000,1260,1100,1.0,0,0,5,1939,0,0,2014-06-02,730000.0
Kirkland,3,1.75,1510,8301,1510,0,1.0,0,0,3,1967,0,0,2014-06-02,366000.0
Covington,3,2.5,2080,4828,2080,0,2.0,0,0,3,2002,0,0,2014-06-02,290000.0
Sammamish,3,2.0,1750,15500,1490,260,1.0,0,0,3,1982,0,0,2014-06-02,472500.0
Seattle,3,2.0,1810,4064,1810,0,1.5,0,0,3,1925,0,0,2014-06-02,550000.0
Issaquah,4,1.75,1790,11875,1490,300,1.0,0,0,4,1969,0,0,2014-06-02,410000.0
Lake Forest Park,4,2.75,2340,11034,1720,620,1.0,0,0,3,1967,0,0,2014-06-02,440000.0
Issaquah,3,2.5,1690,9626,1690,0,2.0,0,0,3,1984,0,0,2014-06-02,535000.0
Auburn,4,2.5,2070,7476,2070,0,2.0,0,0,3,2003,0,0,2014-06-02,300000.0
Snoqualmie,3,2.5,2240,6396,2240,0,2.0,0,0,3,2002,0,0,2014-06-02,432500.0
Mercer Island,4,3.0,4500,21780,3040,1460,2.0,0,2,3,1980,0,0,2014-06-02,870000.0
Issaquah,3,1.75,2770,39927,1580,1190,1.0,0,0,4,1978,0,0,2014-06-02,492000.0
Federal Way,3,1.0,1010,7245,1010,0,1.0,0,0,3,1969,0,0,2014-06-02,199950.0
Bellevue,3,1.5,1120,6900,1120,0,1.0,0,0,5,1956,0,0,2014-06-02,439800.0
Kent,5,2.5,3020,21441,1510,1510,1.0,0,0,4,1978,0,0,2014-06-02,320000.0
Enumclaw,4,3.25,4400,186846,4400,0,2.0,0,0,4,1993,0,0,2014-06-02,687000.0
Seattle,3,1.75,1990,5650,1320,670,1.0,0,1,3,1963,0,0,2014-06-02,345000.0
Tukwila,3,1.0,1450,8820,1050,400,1.0,0,0,3,1958,0,0,2014-06-02,274950.0
Auburn,4,2.5,1920,8497,1920,0,2.0,0,0,3,1998,0,0,2014-06-02,270000.0
Seattle,2,2.5,1175,1366,740,435,2.0,0,0,3,2005,0,0,2014-06-02,342000.0
Renton,3,1.5,1320,13200,1320,0,1.0,0,0,3,1970,0,0,2014-06-02,327000.0
Seattle,5,2.5,3990,3839,1990,2000,1.0,0,0,4,1962,0,0,2014-06-02,610000.0
Seattle,2,1.0,1140,5720,850,290,1.0,0,0,3,1947,0,0,2014-06-02,455000.0
Seattle,4,1.75,1720,4240,1460,260,1.5,0,0,4,1925,0,0,2014-06-02,540000.0
Newcastle,4,2.75,2150,9915,1240,910,1.0,0,0,5,1976,0,0,2014-06-02,411000.0
Seattle,3,1.5,1790,8203,1790,0,1.5,0,1,3,1910,0,0,2014-06-02,544000.0
Redmond,2,2.5,2210,6327,2210,0,1.0,0,0,3,2003,0,0,2014-06-02,802000.0
Redmond,3,2.75,2180,7519,1310,870,1.0,0,0,4,1981,0,0,2014-06-02,568500.0
Issaquah,3,2.25,1410,1290,1290,120,2.0,0,0,3,2004,0,0,2014-06-02,391000.0
Maple Valley,3,2.5,1950,3600,1950,0,2.0,0,0,3,2010,0,0,2014-06-02,298000.0
Seattle,3,2.5,1495,936,1405,90,3.0,0,0,3,2006,0,0,2014-06-02,400000.0
Seattle,3,2.25,1660,6000,1110,550,1.0,0,0,3,1979,0,0,2014-06-03,425000.0
Kent,3,2.5,1950,8130,1950,0,2.0,0,0,4,1990,0,0,2014-06-03,328500.0
Seattle,5,2.75,2550,5040,2550,0,1.5,0,0,5,1902,0,0,2014-06-03,650000.0
Seattle,3,1.75,1370,3850,770,600,1.0,0,0,5,1911,1988,1,2014-06-03,850000.0
Seattle,4,2.5,2200,4000,1430,770,2.0,0,0,5,1908,0,0,2014-06-03,930000.0
Seattle,3,1.75,1250,6041,1250,0,1.5,0,0,5,1942,0,0,2014-06-03,530000.0
Bellevue,4,2.25,2220,8872,1110,1110,1.0,0,0,4,1961,0,0,2014-06-03,495000.0
Seattle,3,1.75,1620,4200,830,790,1.0,0,0,5,1945,0,0,2014-06-03,500000.0
Auburn,3,1.75,2250,26337,2250,0,1.0,0,0,3,1980,0,0,2014-06-03,325000.0
Kent,3,2.5,1720,99916,1720,0,2.0,0,0,4,1990,0,0,2014-06-03,365000.0
North Bend,4,2.5,3030,9687,2020,1010,2.0,0,0,3,1998,0,0,2014-06-03,471000.0
Kent,3,1.0,1030,9120,1030,0,1.0,0,0,3,1961,0,0,2014-06-03,223000.0
Lake Forest Park,3,2.5,2190,4882,2190,0,2.0,0,0,3,1999,0,0,2014-06-03,503000.0
Renton,3,2.0,1440,5600,720,720,1.0,0,0,4,1942,2007,1,2014-06-03,230000.0
Redmond,4,2.5,2170,9600,1460,710,1.0,0,0,3,1980,0,0,2014-06-03,550000.0
Seattle,4,3.75,2930,3200,2130,800,1.5,0,0,5,1925,0,0,2014-06-03,1100000.0
Burien,3,1.5,1180,9048,1180,0,1.0,0,0,3,1960,0,0,2014-06-03,193000.0
Federal Way,4,4.25,2360,57514,2360,0,2.0,0,0,4,1939,1987,1,2014-06-03,590000.0
Bellevue,3,1.5,1660,8797,1660,0,1.0,0,0,4,1956,0,0,2014-06-03,712500.0
Seattle,3,2.75,2390,9313,1390,1000,1.0,0,0,5,1942,0,0,2014-06-03,689800.0
Seattle,3,2.0,1360,5120,910,450,1.5,0,0,4,1924,0,0,2014-06-03,430000.0
Seattle,3,2.25,1840,3500,1540,300,1.5,0,0,5,1910,0,0,2014-06-03,785200.0
Woodinville,3,2.25,1800,43647,1800,0,1.0,0,0,4,1976,0,0,2014-06-03,474900.0
Newcastle,4,3.75,4130,12320,4130,0,2.0,0,0,3,2001,0,0,2014-06-03,1070000.0
Issaquah,3,1.75,2220,132858,1110,1110,1.0,0,0,3,1988,0,0,2014-06-03,435000.0
Shoreline,5,3.5,3490,9680,2460,1030,2.0,0,4,3,1980,0,0,2014-06-03,941500.0
Maple Valley,4,2.5,1830,5175,1830,0,2.0,0,0,3,2003,0,0,2014-06-03,312000.0
Seattle,4,2.75,1550,4000,1550,0,1.5,0,0,3,1930,0,0,2014-06-03,835000.0
Mercer Island,3,2.0,2050,9000,2050,0,1.0,0,0,4,1951,0,0,2014-06-03,713250.0
Seattle,2,1.0,1230,6600,1130,100,1.0,0,0,3,1906,0,0,2014-06-03,440000.0
Renton,4,2.5,3150,5886,3150,0,2.0,0,0,3,2014,0,0,2014-06-03,580135.0
Kent,3,2.25,3800,33825,3330,470,1.0,0,0,4,1976,0,0,2014-06-03,575000.0
Seattle,3,2.5,1350,3068,1350,0,2.0,0,0,3,1991,0,0,2014-06-03,613000.0
Renton,3,2.0,1530,8700,1530,0,1.0,0,0,4,1970,0,0,2014-06-03,235000.0
Seattle,3,2.5,2290,2798,2290,0,3.0,0,0,4,1953,1983,1,2014-06-03,660000.0
Seattle,2,1.5,1480,15641,1480,0,1.0,0,0,4,1940,0,0,2014-06-03,280000.0
Kent,3,1.75,1970,10270,1970,0,1.0,0,0,4,1966,0,0,2014-06-03,268000.0
Seattle,2,1.0,720,4840,720,0,1.0,0,0,4,1947,0,0,2014-06-03,235000.0
Seattle,3,2.0,1080,7236,1080,0,1.0,0,0,5,1947,0,0,2014-06-03,390000.0
Woodinville,4,2.5,2790,45902,2790,0,2.0,0,0,3,1987,0,0,2014-06-03,654950.0
Kirkland,5,2.75,2040,7488,1200,840,1.0,0,0,4,1969,0,0,2014-06-03,449500.0
Des Moines,3,1.0,1320,8220,1320,0,1.0,0,0,3,1959,0,0,2014-06-03,150000.0
North Bend,3,2.25,1680,57063,1680,0,2.0,0,0,4,1989,0,0,2014-06-03,440000.0
Seattle,3,2.0,2140,4923,1070,1070,1.0,0,0,4,1928,0,0,2014-06-03,710000.0
Bothell,3,1.75,1660,9600,1380,280,1.0,0,0,3,1981,0,0,2014-06-03,420000.0
Seattle,3,2.25,1540,5338,770,770,1.0,0,0,5,1954,0,0,2014-06-03,312000.0
Renton,3,2.0,1880,10758,940,940,1.0,0,0,5,1952,0,0,2014-06-03,320000.0
Renton,3,1.0,1250,15603,1250,0,1.0,0,0,4,1959,0,0,2014-06-03,235000.0
Vashon,5,2.0,2120,137565,2120,0,1.5,0,0,3,1913,0,0,2014-06-03,437000.0
Seattle,3,1.75,1810,3000,1810,0,1.5,0,0,4,1903,0,0,2014-06-03,545000.0
Newcastle,3,2.5,2370,11172,2370,0,2.0,0,0,3,1993,0,0,2014-06-03,640000.0
Snoqualmie,3,2.5,1970,4036,1970,0,2.0,0,0,4,2003,0,0,2014-06-03,432000.0
Woodinville,3,2.5,2110,4099,2110,0,2.0,0,0,3,2001,0,0,2014-06-03,548000.0
Kirkland,3,3.0,2080,10521,2080,0,1.5,0,0,3,2004,0,0,2014-06-03,830000.0
Sammamish,4,2.25,3720,12384,1860,1860,1.0,0,2,5,1970,0,0,2014-06-03,875000.0
Seattle,2,1.75,1370,5125,1370,0,1.0,0,0,5,1944,0,0,2014-06-03,409950.0
Sammamish,4,2.5,2961,12146,2961,0,2.0,0,0,3,1998,0,0,2014-06-03,695000.0
Redmond,3,2.25,2090,12112,2090,0,2.0,0,0,3,1983,0,0,2014-06-03,562100.0
Renton,3,2.5,2600,7210,2600,0,2.0,0,0,3,1989,0,0,2014-06-03,475000.0
Bothell,3,2.25,1870,9000,1440,430,1.0,0,0,3,1978,0,0,2014-06-03,425000.0
Issaquah,4,2.5,2620,9873,2620,0,2.0,0,0,3,1987,0,0,2014-06-03,600000.0
Issaquah,3,2.5,2430,54059,2430,0,2.0,0,0,3,1987,0,0,2014-06-03,770000.0
Kent,3,1.75,1340,16480,1340,0,1.0,0,0,4,1968,0,0,2014-06-03,239000.0
North Bend,2,1.0,1170,10621,1170,0,1.0,0,0,3,1963,0,0,2014-06-03,295000.0
Kirkland,3,1.75,2000,10182,1400,600,1.0,0,0,5,1963,0,0,2014-06-03,560000.0
Bellevue,5,2.5,2070,12000,1340,730,1.0,0,0,4,1967,0,0,2014-06-03,613000.0
Seattle,4,3.0,4590,9150,3490,1100,2.0,0,0,3,1981,0,0,2014-06-03,960000.0
Seattle,5,1.0,2550,4623,2550,0,2.5,0,0,4,1905,0,0,2014-06-03,847000.0
Federal Way,3,1.0,1060,9600,1060,0,1.0,0,0,4,1962,0,0,2014-06-03,206000.0
Renton,2,1.75,1220,5000,860,360,1.0,0,0,5,1921,0,0,2014-06-03,253000.0
Lake Forest Park,4,2.25,1790,7203,1110,680,1.0,0,0,4,1973,0,0,2014-06-03,430000.0
Seattle,3,2.0,2060,4040,1120,940,1.0,0,0,4,1947,0,0,2014-06-03,605000.0
Seattle,2,2.5,1140,1182,1140,0,3.0,0,0,3,2007,0,0,2014-06-03,425000.0
Issaquah,4,2.5,2870,12648,2870,0,2.0,0,0,4,1986,0,0,2014-06-03,720000.0
Federal Way,6,1.5,2550,33740,1750,800,1.0,0,0,4,1958,0,0,2014-06-03,375900.0
Mercer Island,4,3.5,2790,10125,2790,0,1.5,0,0,5,1985,0,0,2014-06-03,1298000.0
Seattle,3,1.0,1110,7962,1110,0,1.0,0,0,3,1962,0,0,2014-06-03,210000.0
Des Moines,2,1.0,940,5375,940,0,1.0,0,0,4,1952,0,0,2014-06-03,234000.0
Tukwila,3,1.75,2880,18296,1580,1300,1.0,0,0,3,1958,0,0,2014-06-03,285000.0
Bellevue,3,1.5,1200,4800,1200,0,1.0,0,0,4,1962,0,0,2014-06-03,400000.0
Seattle,3,1.0,1030,4958,1030,0,1.0,0,0,5,1952,0,0,2014-06-03,718000.0
Federal Way,2,2.5,1240,2689,1240,0,2.0,0,0,3,1986,0,0,2014-06-03,174500.0
Pacific,3,2.0,1200,9566,1200,0,1.0,0,0,3,1995,0,0,2014-06-03,222400.0
Duvall,3,3.25,2780,4002,2780,0,2.0,0,0,3,2009,0,0,2014-06-03,402500.0
Federal Way,3,2.25,1765,7652,1765,0,2.0,0,0,3,1996,0,0,2014-06-03,250000.0
Burien,4,2.5,1960,14242,1290,670,1.0,0,1,4,1958,0,0,2014-06-03,600000.0
